time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-10-24 04:35:13.110 UTC,125,3178573,1392,32384,336,0,27,1,0.037037037,0,0,0,0,0,0,1,5,5,0,0,3,1,9,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6260839,78,1972,6259765,2,4,1,6,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477283652484,3145728,0,0,0,10,4,1,4,3,4,0,0,3,4,0,0,0,10,1,8192,4,1533,1,0,1,27120,10,3097,3,0,0,0,0,0,0,1,8,22409384,2,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:43:28.757 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6262513,79,0,6261309,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477284208107,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,12288,6,0,0,0,0,7786496,26,0,0,0,0,0,0,0,0,0,0,26598640,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:44:35.169 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6265258,80,0,6264154,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477284274443,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,12288,6,0,0,0,0,7786496,26,0,0,0,0,0,0,0,0,0,0,26681864,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:45:25.534 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6268133,81,0,6266899,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477284325089,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,12288,6,0,0,0,0,7786496,26,0,0,0,0,0,0,0,0,0,0,27280432,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:46:27.113 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6270908,82,0,6269774,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477284386358,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,12288,6,0,0,0,0,7786496,26,0,0,0,0,0,0,0,0,0,0,26676896,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:51:42.632 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6273813,83,0,6272549,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477284701891,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,12288,6,0,0,0,0,7786496,26,0,0,0,0,0,0,0,0,0,0,26601840,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:52:38.349 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6276618,84,0,6275454,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477284757650,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,12288,6,0,0,0,0,7786496,26,0,0,0,0,0,0,0,0,0,0,27280792,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:56:24.598 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6279553,85,0,6278259,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477284983984,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,12288,6,0,0,0,0,7786496,26,0,0,0,0,0,0,0,0,0,0,27277368,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:57:04.903 UTC,125,3158669,928,12816,0,0,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,0,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6283271,86,0,6281194,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285024392,3145728,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,12,0,10240,5,0,0,0,0,7786496,26,0,0,0,0,0,0,0,0,0,0,27277992,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 04:58:04.910 UTC,125,3178949,1392,32760,336,1,36,2,0.055555556,0,0,0,0,0,0,1,5,5,0,0,3,1,9,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6289153,89,1386,6288107,3,6,2,10,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285024392,3145728,0,0,0,13,6,2,6,3,6,0,0,3,6,0,0,0,13,1,8192,4,1590,1,0,1,33264,13,4292,5,0,0,0,0,0,0,1,26,22747520,3,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:02:05.233 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6289153,89,0,6288107,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285324715,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,10240,5,0,0,0,0,7788544,27,0,0,0,0,0,0,0,0,0,0,27236352,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:02:36.441 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6289153,89,0,6288107,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285355879,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,10240,5,0,0,0,0,7788544,27,0,0,0,0,0,0,0,0,0,0,26554656,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:03:05.743 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6291740,90,0,6290794,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285385138,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,10240,5,0,0,0,0,7788544,27,0,0,0,0,0,0,0,0,0,0,26598712,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:04:05.750 UTC,125,3178949,1392,32760,336,1,36,2,0.055555556,0,0,0,0,0,0,1,5,5,0,0,3,1,9,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6297807,93,1446,6296701,3,6,2,10,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285385138,3145728,0,0,0,13,6,3,6,3,6,0,0,3,6,0,0,0,13,1,8192,4,1590,1,0,1,33264,13,4477,5,0,0,0,0,0,0,1,8,22770760,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:04:38.490 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6299400,94,0,6298348,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285478094,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,10240,5,0,0,0,0,7788544,27,0,0,0,0,0,0,0,0,0,0,27290624,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:04:38.807 UTC,125,3171973,1160,26120,0,0,3,1,0.33333334,0,0,0,0,0,0,0,4,4,0,0,3,1,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6299400,94,0,6298348,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285478094,3145728,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,5,1,2048,1,0,0,0,1,18928,6,0,0,0,0,0,0,0,0,0,0,32747096,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:10:55.533 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6299400,94,0,6298348,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477285854850,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,10240,5,0,0,0,0,7788544,27,0,0,0,0,0,0,0,0,0,0,27266128,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:17:54.149 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6299400,94,0,6298348,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286273414,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,10240,5,0,0,0,0,7788544,27,0,0,0,0,0,0,0,0,0,0,26555504,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:18:54.155 UTC,125,3292477,1392,146288,336,2,130,3,0.023076924,1,0,0,0,0,0,1,6,6,0,1,3,2,9,0,141,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6429216,107,5394,6427858,13,25,9,43,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286273414,3145728,0,0,0,25,26,24,26,3,26,0,0,3,26,0,0,0,25,1,22528,11,73419,8,0,8,140996,25,56397,18,0,0,0,0,0,0,4,36,11900080,4,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:20:36.843 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6444061,110,0,6442949,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286436208,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,10240,5,0,0,0,0,7788544,27,0,0,0,0,0,0,0,0,0,0,27314464,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:20:49.067 UTC,125,3158669,928,12816,0,1,14,3,0.21428572,0,0,0,0,0,0,0,3,3,2,1,3,1,5,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6449022,112,0,6447787,0,0,0,0,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286448558,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,10240,5,0,0,0,0,7788544,27,0,0,0,0,0,0,0,0,0,0,27250848,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:21:49.076 UTC,125,3227397,1392,81208,336,2,134,3,0.02238806,1,0,0,0,0,0,0,6,6,0,2,3,2,9,0,143,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6512937,125,3476,6511899,13,25,10,45,0,0,33,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286448558,3145728,0,0,0,25,26,15,26,3,26,0,0,3,26,0,0,0,25,1,14336,7,15486,5,0,7,80948,28,48430,21,0,0,0,0,0,0,2,39,76896240,3,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:22:49.085 UTC,125,5884125,1392,2737936,336,0,125,0,0.0,0,0,0,0,0,0,0,7,6,0,0,3,2,10,0,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9187495,137,617364,9185910,12,22,12,46,0,0,30,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286448558,3145728,0,0,0,8,24,15,24,0,24,0,0,3,24,0,0,0,8,1,10240,5,62120,4,0,7,2034854,10,2612438,21,1,0,0,0,0,0,4,44,38241592,2,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:23:49.094 UTC,125,6542637,1392,3396448,336,0,140,0,0.0,0,0,0,0,0,0,0,7,6,0,0,3,2,10,0,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9868978,149,15160,9865634,12,26,12,50,0,0,30,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286448558,3145728,0,0,0,4,24,20,24,0,24,0,0,3,24,0,0,0,4,1,8192,4,15779,4,0,1,14557,1,665704,20,0,0,0,0,0,0,2,8,27794840,2,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:23:52.697 UTC,125,6572885,1392,3427032,0,0,13,0,0.0,0,0,0,0,0,0,0,7,6,0,0,3,2,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900825,150,33947,9899581,1,3,0,3,0,0,30,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286448558,3145728,0,0,0,0,2,1,2,0,2,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31847,2,0,0,0,0,0,0,0,0,35526144,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:24:58.000 UTC,125,3159685,696,13832,0,1,11,4,0.36363637,0,0,0,0,0,0,0,4,3,2,1,3,2,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9901502,151,0,9900939,0,0,0,0,0,0,34,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286697358,3145728,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,13,0,12288,6,0,0,0,0,11597824,28,0,0,0,0,0,0,0,0,0,0,27215248,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:25:58.006 UTC,250,5184314,1704,2038000,336,1,134,2,0.014925373,0,0,0,0,0,0,0,7,5,0,1,5,2,9,0,139,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4296931261,164,6187,4296929994,13,29,9,41,0,0,34,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286697358,3145728,0,0,0,25,26,13,26,5,26,0,0,3,27,0,0,0,25,1,36864,18,70466,13,0,11,2029234,22,1949911,15,1,0,0,0,0,0,6,71,65974584,2,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:26:58.013 UTC,250,5250474,1704,2104160,336,0,120,0,0.0,0,0,0,0,0,0,0,7,5,0,0,5,2,9,0,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4297020085,176,2682,4297018534,12,34,8,38,0,0,34,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286697358,3145728,0,0,0,12,24,16,24,0,24,0,0,3,24,0,0,0,12,1,24576,12,66886,12,0,7,63110,7,21938,12,0,0,0,0,0,0,1,20,85906040,2,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24 05:27:58.019 UTC,250,6565562,1704,3419248,336,0,120,0,0.0,0,0,0,0,0,0,0,7,5,0,0,5,2,9,0,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4298359014,188,16464,4298357240,12,34,8,38,0,0,32,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477286697358,3145728,0,0,0,12,24,11,24,0,24,0,0,3,24,0,0,0,12,1,24576,12,1315891,12,0,11,1314881,11,23038,12,0,0,0,0,0,0,1,47,174332816,2,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
